kepid,tce_plnt_num,pred_class,norm_kepid
008043882,01,0,008043882
008043968,01,0,008043968
008044008,01,0,008044008
008044016,01,0,008044016
008044075,01,0,008044075
008044075,02,0,008044075
008044600,01,1,008044600
008044608,01,0,008044608
008044608,02,0,008044608
008044889,01,0,008044889
008044889,02,0,008044889
008045482,01,0,008045482
008046010,01,0,008046010
008046010,02,0,008046010
008046010,03,0,008046010
008046223,01,0,008046223
008046659,01,1,008046659
008046689,01,0,008046689
008046934,01,0,008046934
008046934,02,0,008046934
008047283,01,0,008047283
008047283,02,0,008047283
008047428,01,1,008047428
008051946,01,1,008051946
008052016,01,0,008052016
008052016,02,0,008052016
008052016,03,0,008052016
008052474,01,0,008052474
008052474,02,0,008052474
008053021,01,0,008053021
008053552,01,1,008053552
008054146,01,0,008054146
008054719,01,1,008054719
008056286,01,0,008056286
008056286,02,0,008056286
008056313,01,0,008056313
008056319,01,0,008056319
008056337,01,0,008056337
008056337,02,0,008056337
008056337,03,0,008056337
008056651,01,0,008056651
008056665,01,1,008056665
008056665,02,1,008056665
008056665,03,0,008056665
008056861,01,0,008056861
008057693,01,0,008057693
008058082,01,0,008058082
008058082,02,0,008058082
008058082,03,0,008058082
008058127,01,0,008058127
008058127,02,0,008058127
008058127,03,0,008058127
008058135,01,0,008058135
008058211,01,0,008058211
008058241,01,0,008058241
008058507,01,0,008058507
008058507,02,0,008058507
008059291,01,0,008059291
008073705,01,1,008073705
008073806,01,1,008073806
008073821,01,0,008073821
008073821,02,0,008073821
008074328,01,1,008074328
008074805,01,0,008074805
008074805,02,0,008074805
008075618,01,1,008075618
008075991,01,0,008075991
008076630,01,0,008076630
008077137,01,1,008077137
008077137,02,1,008077137
008078502,01,1,008078502
008081187,01,1,008081187
008081239,01,1,008081239
008081389,01,0,008081389
008081389,02,0,008081389
008081482,01,0,008081482
008081482,02,0,008081482
008081566,01,0,008081566
008081899,01,1,008081899
008081905,01,1,008081905
008082001,01,1,008082001
008082478,01,0,008082478
008085273,01,0,008085273
008085273,02,0,008085273
008086490,01,0,008086490
008086490,02,0,008086490
008086490,03,0,008086490
008086600,01,0,008086600
008087018,01,0,008087018
008087018,02,0,008087018
008087018,03,0,008087018
008087018,04,0,008087018
008087269,01,0,008087269
008087812,01,1,008087812
008087887,01,0,008087887
008088354,01,0,008088354
008091197,01,1,008091197
008092865,01,0,008092865
008094120,01,1,008094120
008094120,02,0,008094120
008094140,01,0,008094140
008094140,02,0,008094140
008094221,01,1,008094221
008095099,01,0,008095099
008095110,01,0,008095110
008095321,01,0,008095321
008095321,02,0,008095321
008095441,01,1,008095441
008096395,01,1,008096395
008096395,02,0,008096395
008097825,01,0,008097825
008098120,01,0,008098120
008098120,02,0,008098120
008098212,01,1,008098212
008098300,01,0,008098300
008098515,01,0,008098515
008098515,02,0,008098515
008098728,01,0,008098728
008098728,02,0,008098728
008098728,03,0,008098728
008098728,04,0,008098728
008098960,01,1,008098960
008099138,01,1,008099138
008103917,01,0,008103917
008103917,02,0,008103917
008103917,03,0,008103917
008103917,04,0,008103917
008104030,01,0,008104030
008104030,02,0,008104030
008104065,01,0,008104065
008104065,02,0,008104065
008104436,01,0,008104436
008104598,01,0,008104598
008104598,02,0,008104598
008105398,01,1,008105398
008105398,02,1,008105398
008106592,01,0,008106592
008106610,01,0,008106610
008106610,02,0,008106610
008106973,01,0,008106973
008106973,02,0,008106973
008107225,01,1,008107225
008107380,01,1,008107380
008107611,01,1,008107611
008107903,01,0,008107903
008108099,01,0,008108099
008108437,01,1,008108437
008108997,01,0,008108997
008109107,01,0,008109107
008109934,01,0,008109934
008110733,01,0,008110733
008110733,02,0,008110733
008110733,03,0,008110733
008110757,01,0,008110757
008110767,01,1,008110767
008111381,01,0,008111381
008111381,02,0,008111381
008111437,01,0,008111437
008111622,01,0,008111622
008111622,02,0,008111622
008111622,03,0,008111622
008111716,01,0,008111716
008111919,01,0,008111919
008112013,01,0,008112013
008112039,01,0,008112039
008112039,02,0,008112039
008112515,01,0,008112515
008112584,01,0,008112584
008112584,02,0,008112584
008113154,01,0,008113154
008113154,02,0,008113154
008113154,03,0,008113154
008113154,04,0,008113154
008113255,01,0,008113255
008114532,01,0,008114532
008114532,02,0,008114532
008114532,03,0,008114532
008114921,01,0,008114921
008114921,02,0,008114921
008114921,03,0,008114921
008115647,01,1,008115647
008120184,01,0,008120184
008120608,01,1,008120608
008120608,02,1,008120608
008120608,03,1,008120608
008120608,04,1,008120608
008120608,05,1,008120608
008120820,01,1,008120820
008121067,01,0,008121067
008121280,01,0,008121280
008121310,01,1,008121310
008121328,01,1,008121328
008121586,01,0,008121586
008122232,01,0,008122232
008122232,02,0,008122232
008122232,03,0,008122232
008123127,01,0,008123127
008123127,02,0,008123127
008123170,01,0,008123170
008123197,01,0,008123197
008123197,02,0,008123197
008123197,03,0,008123197
008123377,01,0,008123377
008123377,02,0,008123377
008123377,03,0,008123377
008123377,04,0,008123377
008123628,01,0,008123628
008123628,02,0,008123628
008123645,01,0,008123645
008123645,02,0,008123645
008123645,03,0,008123645
008123937,01,0,008123937
008124735,01,0,008124735
008124735,02,0,008124735
008124751,01,0,008124751
008124751,02,0,008124751
008124751,03,0,008124751
008124788,01,0,008124788
008124788,02,0,008124788
008125219,01,0,008125219
008125219,02,0,008125219
008125219,03,0,008125219
008125580,01,1,008125580
008125652,01,0,008125652
008125652,02,0,008125652
008125652,03,0,008125652
008125652,04,0,008125652
008126371,01,0,008126371
008126422,01,0,008126422
008126422,02,0,008126422
008126486,01,0,008126486
008126486,02,0,008126486
008126558,01,1,008126558
008127448,01,0,008127448
008127586,01,0,008127586
008127607,01,0,008127607
008127639,01,0,008127639
008127648,01,0,008127648
008127684,01,0,008127684
008127684,02,0,008127684
008128067,01,0,008128067
008128067,02,0,008128067
008128247,01,0,008128247
008128965,01,0,008128965
008129005,01,0,008129005
008129189,01,0,008129189
008129189,02,0,008129189
008129588,01,0,008129588
008129619,01,0,008129619
008129631,01,0,008129631
008129631,02,0,008129631
008142547,01,0,008142547
008142547,02,0,008142547
008142787,01,1,008142787
008142942,01,1,008142942
008143170,01,0,008143170
008143170,02,0,008143170
008143646,01,0,008143646
008143783,01,0,008143783
008144096,01,0,008144096
008145462,01,0,008145462
008145789,01,0,008145789
008145958,01,1,008145958
008149341,01,0,008149341
008149341,02,0,008149341
008149350,01,0,008149350
008149484,01,0,008149484
008150320,01,1,008150320
008150320,02,1,008150320
008150320,03,1,008150320
008150320,04,1,008150320
008150320,05,1,008150320
008151055,01,1,008151055
008153568,01,0,008153568
008153568,02,0,008153568
008153747,01,0,008153747
008153747,02,0,008153747
008153747,03,0,008153747
008154223,01,0,008154223
008154223,02,0,008154223
008154223,03,0,008154223
008155291,01,0,008155291
008155368,01,0,008155368
008155584,01,0,008155584
008155654,01,1,008155654
008156120,01,1,008156120
008158127,01,1,008158127
008158127,02,1,008158127
008158127,03,1,008158127
008158324,01,0,008158324
008158429,01,0,008158429
008160953,01,1,008160953
008161561,01,1,008161561
008161715,01,0,008161715
008161715,02,0,008161715
008161808,01,0,008161808
008161816,01,0,008161816
008161816,02,0,008161816
008161825,01,0,008161825
008161830,01,0,008161830
008161830,02,0,008161830
008162376,01,0,008162376
008162789,01,1,008162789
008162789,02,1,008162789
008162790,01,0,008162790
008164012,01,1,008164012
008164257,01,1,008164257
008164257,02,1,008164257
008164257,03,1,008164257
008164262,01,0,008164262
008164262,02,0,008164262
008164262,03,0,008164262
008164262,04,0,008164262
008164812,01,0,008164812
008165617,01,0,008165617
008165617,02,0,008165617
008165946,01,1,008165946
008166299,01,0,008166299
008166299,02,0,008166299
008166912,01,0,008166912
008167504,01,1,008167504
008167922,01,0,008167922
008167922,02,0,008167922
008167922,03,0,008167922
008167938,01,0,008167938
008167938,02,0,008167938
008167978,01,0,008167978
008167978,02,0,008167978
008167996,01,1,008167996
008167996,02,1,008167996
008167996,03,1,008167996
008168187,01,1,008168187
008168187,02,1,008168187
008168509,01,1,008168509
008168581,01,0,008168581
008168581,02,0,008168581
008172936,01,0,008172936
008173017,01,0,008173017
008173017,02,0,008173017
008174072,01,0,008174072
008174306,01,0,008174306
008174306,02,0,008174306
008174306,03,0,008174306
008174625,01,1,008174625
008175131,01,0,008175131
008175177,01,0,008175177
008175399,01,0,008175399
008175399,02,0,008175399
008176564,01,1,008176564
008176634,01,0,008176634
008176650,01,0,008176650
008176650,02,0,008176650
008176653,01,0,008176653
008176783,01,0,008176783
008177179,01,0,008177179
008177179,02,0,008177179
008177179,03,0,008177179
008177179,04,0,008177179
008177748,01,0,008177748
008177748,02,0,008177748
008177748,03,0,008177748
008177748,04,0,008177748
008177798,01,0,008177798
008178616,01,0,008178616
008178778,01,0,008178778
008178778,02,0,008178778
008178778,03,0,008178778
008178825,01,0,008178825
008179190,01,0,008179190
008179190,02,0,008179190
008179325,01,0,008179325
008179747,01,1,008179747
008180020,01,0,008180020
008180020,02,0,008180020
008180063,01,0,008180063
008180063,02,0,008180063
008180290,01,1,008180290
008181016,01,0,008181016
008181415,01,0,008181415
008181880,01,0,008181880
008181880,02,0,008181880
008182427,01,0,008182427
008182427,02,0,008182427
008182857,01,0,008182857
008182857,02,0,008182857
008183288,01,1,008183288
008183389,01,0,008183389
008183389,02,0,008183389
008183389,03,0,008183389
008183404,01,0,008183404
008183805,01,0,008183805
008183911,01,0,008183911
008184075,01,0,008184075
008184075,02,0,008184075
008187917,01,0,008187917
008188157,01,0,008188157
008188157,02,0,008188157
008188360,01,0,008188360
008189641,01,0,008189641
008189641,02,0,008189641
008189801,01,1,008189801
008190354,01,0,008190354
008190627,01,0,008190627
008190627,02,0,008190627
008190872,01,0,008190872
008190872,02,0,008190872
008191020,01,0,008191020
008191020,02,0,008191020
008191589,01,0,008191589
008191589,02,0,008191589
008191589,03,0,008191589
008191602,01,0,008191602
008191602,02,0,008191602
008191602,03,0,008191602
008191611,01,0,008191611
008191611,02,0,008191611
008191611,03,0,008191611
008191672,01,1,008191672
008192427,01,0,008192427
008192427,02,0,008192427
008192427,03,0,008192427
008192637,01,0,008192637
008192637,02,0,008192637
008192861,01,0,008192861
008192911,01,0,008192911
008193178,01,1,008193178
008193178,02,1,008193178
008193315,01,0,008193315
008193315,02,0,008193315
008193441,01,0,008193441
008193441,02,0,008193441
008193441,03,0,008193441
008193712,01,0,008193712
008194874,01,0,008194874
008194969,01,0,008194969
008195877,01,0,008195877
008196180,01,0,008196180
008196180,02,0,008196180
008196226,01,1,008196226
008196840,01,0,008196840
008196903,01,0,008196903
008196903,02,0,008196903
008197019,01,0,008197019
008197019,02,0,008197019
008197176,01,1,008197176
008197220,01,0,008197220
008197220,02,0,008197220
008197343,01,1,008197343
008197355,01,0,008197355
008197355,02,0,008197355
008197355,03,0,008197355
008197406,01,1,008197406
008197544,01,0,008197544
008197544,02,0,008197544
008197560,01,0,008197560
008197653,01,0,008197653
008197761,01,1,008197761
008197788,01,0,008197788
008197788,02,0,008197788
008197788,03,0,008197788
008197793,01,1,008197793
008198031,01,0,008198031
008198031,02,0,008198031
008198031,03,0,008198031
008210018,01,1,008210018
008210721,01,0,008210721
008211521,01,0,008211521
008212002,01,1,008212002
008212251,01,0,008212251
008212251,02,0,008212251
008213326,01,0,008213326
008213326,02,0,008213326
008216763,01,1,008216763
008216763,02,1,008216763
008216910,01,0,008216910
008217331,01,0,008217331
008218274,01,1,008218274
008218379,01,1,008218379
008218379,02,1,008218379
008218649,01,0,008218649
008218803,01,0,008218803
008219268,01,0,008219268
008219673,01,1,008219673
008222156,01,0,008222156
008222627,01,1,008222627
008222690,01,0,008222690
008222690,02,0,008222690
008222813,01,1,008222813
008222813,02,1,008222813
008223328,01,0,008223328
008223328,02,0,008223328
008223568,01,0,008223568
008223568,02,0,008223568
008223655,01,1,008223655
008223931,01,0,008223931
008226050,01,1,008226050
008226994,01,1,008226994
008226994,02,1,008226994
008226994,03,1,008226994
008227086,01,1,008227086
008227464,01,1,008227464
008227661,01,0,008227661
008227661,02,0,008227661
008229048,01,0,008229048
008229074,01,0,008229074
008229458,01,1,008229458
008229696,01,1,008229696
008230616,01,1,008230616
008230616,02,1,008230616
008230809,01,0,008230809
008230809,02,0,008230809
008231370,01,0,008231370
008231370,02,0,008231370
008231370,03,0,008231370
008231370,04,0,008231370
008231667,01,1,008231667
008231830,01,0,008231830
008231877,01,0,008231877
008233072,01,0,008233072
008233072,02,0,008233072
008233326,01,1,008233326
008233504,01,0,008233504
008233702,01,1,008233702
008233802,01,0,008233802
008233804,01,0,008233804
008233804,02,0,008233804
008234477,01,0,008234477
008234889,01,0,008234889
008235853,01,0,008235853
008235853,02,0,008235853
008235924,01,1,008235924
008236479,01,0,008236479
008236479,02,0,008236479
008240109,01,0,008240109
008240109,02,0,008240109
008240123,01,0,008240123
008240797,01,1,008240797
008240797,02,1,008240797
008240861,01,1,008240861
008240904,01,1,008240904
008240904,02,1,008240904
008241079,01,1,008241079
008242350,01,1,008242350
008242434,01,1,008242434
008242681,01,0,008242681
008242681,02,0,008242681
008242709,01,0,008242709
008243263,01,0,008243263
008243283,01,0,008243283
008243804,01,0,008243804
008243804,02,0,008243804
008244173,01,1,008244173
008244190,01,0,008244190
008244295,01,0,008244295
008244755,01,0,008244755
008244755,02,0,008244755
008244755,03,0,008244755
008244757,01,0,008244757
008244757,02,0,008244757
008244757,03,0,008244757
008244758,01,0,008244758
008244758,02,0,008244758
008245118,01,0,008245118
008245132,01,0,008245132
008245192,01,0,008245192
008245192,02,0,008245192
008245197,01,0,008245197
008245197,02,0,008245197
008245366,01,0,008245366
008245366,02,0,008245366
008246781,01,1,008246781
008246833,01,0,008246833
008246833,02,0,008246833
008247116,01,0,008247116
008247116,02,0,008247116
008247543,01,0,008247543
008247543,02,0,008247543
008247638,01,1,008247638
008247638,02,1,008247638
008247638,03,1,008247638
008247638,04,1,008247638
008247770,01,1,008247770
008247771,01,1,008247771
008248103,01,1,008248103
008248415,01,0,008248415
008248630,01,0,008248630
008248630,02,0,008248630
008248939,01,0,008248939
008250687,01,0,008250687
008250824,01,0,008250824
008250824,02,0,008250824
008251079,01,0,008251079
008254882,01,0,008254882
008254901,01,0,008254901
008255058,01,0,008255058
008255272,01,0,008255272
008255272,02,0,008255272
008255272,03,0,008255272
008255799,01,0,008255799
008255799,02,0,008255799
008255887,01,1,008255887
008256044,01,1,008256044
008256049,01,0,008256049
008256453,01,1,008256453
008256478,01,0,008256478
008256478,02,0,008256478
008256643,01,0,008256643
008256643,02,0,008256643
008256643,03,0,008256643
008256882,01,1,008256882
008257115,01,0,008257115
008257205,01,1,008257205
008257205,02,1,008257205
008257407,01,0,008257407
008257407,02,0,008257407
008257407,03,0,008257407
008258103,01,0,008258103
008258160,01,0,008258160
008258160,02,0,008258160
008258171,01,0,008258171
008258171,02,0,008258171
008258171,03,0,008258171
008258171,04,0,008258171
008259061,01,0,008259061
008259061,02,0,008259061
008259061,03,0,008259061
008259177,01,0,008259177
008259177,02,0,008259177
008259183,01,0,008259183
008259709,01,0,008259709
008259713,01,1,008259713
008259713,02,0,008259713
008259713,03,0,008259713
008259713,04,0,008259713
008259835,01,0,008259835
008260198,01,0,008260198
